Eigenvalue,PC1,PC2,PC3,PC4
0.00014726321105757955,0.9689470535157731,-0.1846785237111608,-0.12736560125339202,0.10398775880039647
0.0001042463554692932,-0.15420970078323198,-0.41306810266955807,-0.8375827018983157,-0.32256678102686664
1.0478586763309377e-05,0.02659016917398347,-0.5748350970950534,0.5212845883936482,-0.6301745408648978
2.9028834707578177e-06,-0.19145218350999874,-0.6817867676807451,0.10244803073433893,0.6985823257450418
